living_area,land_area,quality_score,garage_capacity,garage_area,bathrooms,bedrooms,total_rooms,has_pool,has_gym,has_garden,has_garage,has_fireplace,sale_year,house_age_future,location,SalePrice
1258,7697,7,2,462,2,3,6,0,0,0,1,0,2022,15,Rural,173500
1258,3922,7,3,648,2,2,6,0,0,0,1,1,2022,16,Rural,172500
1402,3922,7,3,648,0,2,7,0,0,0,1,1,2022,16,Rural,194201
1589,3621,8,3,630,2,2,7,0,0,0,1,1,2022,19,Rural,226500
1266,3710,7,2,388,2,2,6,0,0,0,1,1,2022,15,Rural,185485
1530,14572,7,3,630,2,3,7,0,0,1,1,1,2022,18,Rural,259000
1119,16219,7,2,437,2,2,5,0,0,1,1,0,2022,18,Rural,188500
1374,11084,7,2,400,2,3,8,0,0,1,1,1,2022,18,Rural,175000
1959,11796,7,2,434,2,4,8,0,0,1,1,1,2022,18,Rural,215000
1525,10936,7,2,534,2,3,6,0,0,1,1,1,2022,16,Rural,206580
1720,8244,7,2,440,2,3,7,0,0,1,1,1,2022,18,Rural,183500
1394,11950,7,2,400,2,3,7,0,0,1,1,1,2022,19,Rural,165500
1948,7875,7,2,434,2,4,8,0,0,0,1,1,2022,19,Rural,211000
1690,8063,6,2,463,2,3,7,0,0,1,1,1,2022,22,Rural,181000
1995,8740,7,2,435,2,4,8,0,0,1,1,1,2022,20,Rural,219500
1647,7917,6,2,460,2,3,7,0,0,0,1,1,2022,23,Rural,175000
1430,9967,7,2,400,2,3,8,0,0,1,1,1,2022,22,Rural,170000
1320,7750,7,2,400,2,3,6,0,0,0,1,0,2022,19,Rural,162000
1690,9487,6,2,442,2,3,7,0,0,1,1,1,2022,22,Rural,187000
1644,9649,6,2,460,2,3,7,0,0,1,1,1,2022,23,Rural,185000
2551,12191,8,3,925,2,4,8,0,0,1,1,1,2022,25,Rural,384500
2285,11000,8,3,648,2,4,8,0,0,1,1,1,2022,22,Rural,248000
2633,11400,10,3,804,2,2,8,0,0,1,1,1,2022,21,Rural,466500
3078,10557,9,3,806,2,4,9,0,0,1,1,1,2022,24,Rural,410000
2582,11002,8,3,758,2,4,9,0,0,1,1,1,2022,24,Rural,322500
2385,10790,7,3,600,2,4,8,0,0,1,1,1,2022,24,Rural,252000
2013,9920,7,2,455,2,3,8,0,0,1,1,1,2022,26,Rural,269790
2398,11787,7,3,834,2,3,8,0,0,1,1,1,2022,26,Rural,315750
2520,9950,7,3,721,2,4,9,0,0,1,1,1,2022,27,Rural,290000
2531,12257,8,3,752,2,4,9,0,0,1,1,1,2022,27,Rural,290000
3228,12692,8,2,546,3,4,10,0,0,1,1,1,2022,30,Rural,430000
2202,11762,8,2,517,2,4,9,0,0,1,1,1,2022,30,Rural,263000
2538,9044,8,3,933,2,4,8,0,0,1,1,1,2022,26,Rural,330000
1369,9910,7,2,605,2,3,5,0,0,1,1,0,2022,15,Rural,213133
1542,11830,8,3,852,2,3,6,0,0,1,1,1,2022,15,Rural,260261
1905,11670,9,3,788,2,3,8,0,0,1,1,1,2022,16,Rural,320000
1464,15256,8,3,754,2,3,6,0,0,1,1,0,2022,15,Rural,282922
1534,10612,8,2,484,2,3,7,0,0,1,1,1,2022,16,Rural,215000
1966,12291,10,3,1092,2,1,6,0,0,1,1,1,2022,15,Rural,419005
1636,13501,8,3,865,2,3,8,0,0,1,1,1,2022,16,Rural,255000
1795,9986,8,3,895,2,2,7,0,0,1,1,1,2022,16,Rural,147000
1528,9965,7,2,480,3,3,6,0,0,1,1,1,2022,15,Rural,235876
1726,9416,7,3,786,2,3,8,0,0,1,1,1,2022,15,Rural,311872
1689,9849,7,3,954,2,3,7,0,0,1,1,0,2022,15,Rural,248328
1588,10000,8,3,825,2,3,7,0,0,1,1,1,2022,16,Rural,227000
1538,8847,8,2,484,2,3,7,0,0,1,1,0,2022,17,Rural,260000
1496,9158,8,2,474,2,3,7,0,0,1,1,0,2022,15,Rural,225000
1506,8251,7,2,672,2,3,7,0,0,1,1,1,2022,17,Rural,249000
1694,10084,8,2,636,2,3,7,0,0,1,1,1,2022,18,Rural,307000
1977,9605,7,3,574,2,3,7,0,0,1,1,0,2022,16,Rural,250000
1830,8778,8,3,859,2,3,7,0,0,1,1,0,2022,16,Rural,221300
1338,8640,8,2,598,2,3,6,0,0,1,1,0,2022,15,Rural,208900
1335,9000,7,2,575,2,3,6,0,0,1,1,0,2022,16,Rural,210400
1792,8640,8,2,590,2,3,8,0,0,1,1,0,2022,15,Rural,255000
1588,10411,5,2,561,3,3,8,0,0,1,1,0,2022,15,Rural,212109
1959,9000,8,3,1025,2,3,8,0,0,1,1,1,2022,16,Rural,270000
2610,9000,8,2,550,2,4,11,0,0,1,1,1,2022,15,Rural,303477
1880,12217,8,3,880,2,3,8,0,0,1,1,1,2022,15,Rural,310013
1656,11096,8,3,826,2,3,7,0,0,1,1,0,2022,16,Rural,249700
1761,10207,7,2,578,3,3,7,0,0,1,1,0,2022,15,Rural,227875
1584,10440,8,2,594,2,2,6,0,0,1,1,1,2022,15,Rural,261329
1685,11824,8,3,658,2,2,5,0,0,1,1,1,2022,16,Rural,253000
2443,10625,6,3,744,2,4,9,0,0,1,1,1,2022,18,Rural,265000
2466,11143,8,2,610,3,4,8,0,0,1,1,1,2022,18,Rural,340000
1100,7500,6,0,0,1,3,6,0,0,0,0,0,2022,16,Rural,146000
1143,7500,7,0,0,1,3,5,0,0,0,0,0,2022,16,Rural,147000
1094,12450,5,2,576,1,3,6,0,0,1,1,0,2022,19,Rural,149000
1486,7441,7,2,566,2,3,7,0,0,0,1,0,2022,16,Rural,181000
1721,8462,6,2,471,2,3,7,0,0,1,1,0,2022,28,Rural,201000
1820,11613,6,2,492,2,3,7,0,0,1,1,0,2022,29,Rural,191750
1349,8450,7,2,539,2,3,6,0,0,1,1,0,2022,22,Rural,179000
1494,16196,7,2,514,2,3,5,0,0,1,1,1,2022,24,Rural,215000
1575,8012,6,2,529,2,2,5,0,0,1,1,0,2022,30,Rural,179200
1266,8012,6,1,283,1,2,5,0,0,1,1,1,2022,42,Rural,128000
884,9180,5,2,504,1,2,5,0,0,1,1,0,2022,39,Rural,144000
2020,8400,5,2,630,2,4,10,1,1,1,1,1,2022,45,Urban,144000
894,6285,5,1,308,1,2,5,0,0,0,1,0,2022,45,Rural,120750
970,8480,5,2,624,1,2,5,0,0,1,1,0,2022,59,Rural,132500
1057,7420,5,2,576,1,3,6,0,0,0,1,0,2022,60,Rural,132000
999,7758,5,1,264,1,3,6,0,0,0,1,0,2022,60,Rural,132500
1120,6970,4,2,544,1,3,5,0,0,0,1,0,2022,61,Rural,129000
1696,13673,5,1,349,1,3,8,0,0,1,1,1,2022,60,Rural,143900
1040,7476,5,2,686,1,3,5,0,0,0,1,0,2022,54,Rural,145000
988,9945,5,2,572,1,3,5,0,0,1,1,0,2022,61,Rural,128500
902,6173,5,1,288,1,3,6,0,0,0,1,0,2022,55,Rural,125500
2503,19522,7,2,564,2,3,7,0,0,1,1,1,2022,32,Rural,300000
2167,17542,7,2,518,2,3,9,0,0,1,1,1,2022,48,Rural,294000
1037,10751,5,2,431,1,2,5,0,0,1,1,0,2022,48,Rural,129000
1701,16647,5,2,611,2,3,6,0,0,1,1,1,2022,47,Rural,171000
1055,12712,6,2,542,1,2,5,0,0,1,1,1,2022,49,Rural,147000
2810,9572,8,2,750,2,4,9,0,0,1,1,1,2022,32,Rural,302000
2872,10678,8,2,541,2,4,9,0,0,1,1,1,2022,30,Rural,285000
1378,4379,8,2,540,2,2,6,0,0,0,1,1,2022,18,Rural,214000
1151,3523,8,2,484,2,2,5,0,0,0,1,0,2022,16,Rural,166000
1565,3784,8,2,476,2,2,5,0,0,0,1,0,2022,16,Rural,193800
1352,4230,7,2,466,2,2,5,0,0,0,1,1,2022,16,Rural,208900
1352,3606,7,2,466,2,2,5,0,0,0,1,1,2022,16,Rural,194000
1550,5330,8,2,528,2,2,5,0,0,0,1,0,2022,16,Rural,207500
1241,4274,7,2,569,1,1,4,0,0,0,1,0,2022,16,Rural,199900
1250,4251,7,2,528,2,2,5,0,0,0,1,0,2022,16,Rural,164700
1501,2280,6,2,440,2,3,6,0,0,0,1,1,2022,23,Rural,176500
1458,3230,6,2,440,2,2,5,0,0,0,1,1,2022,23,Rural,176000
1512,2117,6,2,440,2,2,4,0,0,0,1,1,2022,22,Rural,168500
1573,2117,6,2,440,2,3,4,0,0,0,1,0,2022,22,Rural,177000
1525,2117,6,2,440,2,3,5,0,0,0,1,1,2022,22,Rural,177000
1102,5105,7,2,480,2,2,4,0,0,0,1,0,2022,18,Rural,148800
1441,2645,8,2,492,2,2,5,0,0,0,1,0,2022,23,Rural,174000
1950,7399,7,2,576,2,3,7,0,0,0,1,1,2022,25,Rural,239000
1358,7321,7,2,625,2,3,5,0,0,0,1,0,2022,23,Rural,204000
2048,8010,8,2,552,2,3,8,0,0,1,1,1,2022,19,Rural,301000
2362,8413,8,2,1105,2,3,8,0,0,1,1,1,2022,24,Rural,312500
1494,9466,8,2,478,1,1,5,0,0,1,1,1,2022,28,Rural,279700
2362,12000,7,2,546,2,3,8,0,0,1,1,1,2022,42,Rural,255000
1432,16157,5,2,588,1,2,5,0,0,1,1,1,2022,44,Rural,194000
1437,10768,5,2,528,2,3,6,0,0,1,1,1,2022,46,Rural,218000
1295,3840,8,2,571,1,1,4,0,0,0,1,1,2022,44,Rural,213750
1855,9600,6,2,512,2,3,7,0,0,1,1,1,2022,46,Rural,187000
1262,9600,6,2,460,2,3,6,0,0,1,1,1,2022,46,Rural,181500
2497,17778,8,2,676,2,2,7,0,0,1,1,1,2022,41,Rural,373000
2620,18890,5,2,600,2,4,12,0,0,1,1,1,2022,45,Rural,190000
1929,7050,7,2,650,2,3,7,0,0,0,1,1,2022,21,Rural,226000
1152,11700,6,2,412,1,3,7,0,0,1,1,0,2022,54,Rural,143450
2411,8000,6,2,570,2,4,8,0,0,0,1,1,2022,52,Rural,240050
1082,8723,6,2,480,1,3,6,0,0,1,1,0,2022,53,Rural,162500
1295,11700,6,2,528,1,3,6,0,0,1,1,0,2022,54,Rural,164000
1610,11358,7,2,515,2,3,8,0,0,1,1,1,2022,50,Rural,185000
1594,9547,7,2,472,2,2,6,0,0,1,1,1,2022,29,Rural,188500
2075,10530,7,2,473,2,3,8,0,0,1,1,1,2022,29,Rural,255000
1680,11500,5,2,528,2,4,8,0,0,1,1,0,2022,46,Rural,136905
1093,10738,6,2,484,2,3,6,0,0,1,1,1,2022,56,Rural,158500
1242,9600,7,2,528,1,3,6,0,0,1,1,1,2022,49,Rural,175500
1052,10800,6,1,311,1,3,6,0,0,1,1,0,2022,59,Rural,127000
1107,8050,5,1,308,1,3,5,0,0,1,1,0,2022,55,Rural,127000
1214,10355,5,1,318,2,3,5,0,0,1,1,1,2022,55,Rural,143000
1073,10289,5,2,515,1,3,6,0,0,1,1,0,2022,57,Rural,156000
1344,9503,5,1,484,1,2,6,0,0,1,1,1,2022,64,Rural,144000
1728,10624,5,1,352,2,6,10,0,0,1,1,0,2022,58,Rural,119000
1224,10899,4,3,530,2,2,8,0,0,1,1,0,2022,58,Rural,103000
1422,12342,5,1,286,1,3,6,0,0,1,1,1,2022,62,Rural,139900
958,12772,6,1,301,1,2,5,0,0,1,1,0,2022,62,Rural,151500
1065,8892,5,2,461,1,3,6,0,0,1,1,0,2022,62,Rural,126500
1138,10482,6,1,264,1,3,6,0,0,1,1,0,2022,64,Rural,145000
912,7535,5,1,297,1,2,5,0,0,0,1,0,2022,64,Rural,120000
1074,7450,5,2,396,1,2,6,0,0,0,1,1,2022,66,Rural,124000
882,8339,5,1,294,1,3,5,0,0,1,1,0,2022,63,Rural,106500
1187,14357,5,2,440,1,2,6,0,0,1,1,1,2022,61,Rural,140500
964,8243,5,2,784,1,3,5,0,0,1,1,1,2022,61,Rural,137500
894,8680,5,1,312,1,3,5,0,0,1,1,0,2022,62,Rural,117600
1200,8800,7,2,440,2,3,6,0,0,1,1,1,2022,56,Rural,163500
1042,9200,6,2,440,2,3,5,0,0,1,1,0,2022,57,Rural,161000
1302,9350,6,1,309,2,3,7,0,0,1,1,0,2022,58,Rural,158000
2154,8800,6,2,539,2,5,8,0,0,1,1,1,2022,58,Rural,224500
1374,11382,6,1,286,1,3,7,0,0,1,1,1,2022,58,Rural,147000
1652,22002,6,2,510,1,3,6,0,0,1,1,1,2022,63,Rural,200000
1429,14585,6,2,572,1,3,7,0,0,1,1,1,2022,62,Rural,181900
1327,7388,5,2,624,1,3,7,0,0,0,1,0,2022,63,Rural,150750
1224,9842,4,2,462,2,2,6,0,0,1,1,0,2022,60,Rural,101800
932,8280,6,1,306,1,2,4,0,0,1,1,1,2022,72,Rural,124000
908,12172,5,2,512,1,2,4,0,0,1,1,0,2022,82,Rural,138500
334,5000,1,0,0,1,1,2,0,0,0,0,0,2022,76,Rural,39300
666,5000,3,0,0,1,2,4,0,0,0,0,0,2022,76,Rural,64500
670,3500,3,0,0,1,2,4,0,0,0,0,0,2022,77,Rural,64000
808,5175,5,1,308,1,2,5,0,0,0,1,0,2022,64,Rural,112000
1977,9500,6,2,540,1,4,9,0,0,1,1,1,2022,58,Rural,165000
1150,9600,5,1,288,1,2,6,0,0,1,1,0,2022,67,Rural,144000
1920,11345,5,2,400,2,4,10,0,0,1,1,0,2022,74,Rural,137000
1376,9492,5,1,240,1,3,6,0,0,1,1,1,2022,81,Rural,105000
1644,9480,5,1,312,1,3,7,0,0,1,1,1,2022,80,Rural,146500
1560,8668,5,3,792,2,4,8,0,0,1,1,0,2022,54,Rural,126000
1280,10050,5,2,432,2,3,6,0,0,1,1,1,2022,56,Rural,175000
1254,9600,6,2,525,1,3,6,0,0,1,1,1,2022,61,Rural,158500
912,10150,5,1,275,1,2,5,0,0,1,1,0,2022,64,Rural,114500
1524,11344,5,1,315,1,3,7,0,0,1,1,0,2022,64,Rural,144000
2380,18450,6,2,596,2,3,7,0,0,1,1,1,2022,57,Rural,129000
936,8760,6,1,315,1,2,4,0,0,1,1,0,2022,65,Rural,141000
1008,6860,5,1,308,1,3,6,0,0,0,1,0,2022,66,Rural,131000
1053,8250,5,2,692,1,3,6,0,0,1,1,0,2022,59,Rural,142100
1056,8176,5,1,308,1,3,6,0,0,1,1,0,2022,64,Rural,139000
1442,9750,6,1,301,1,4,7,0,0,1,1,0,2022,64,Rural,157900
1056,9250,5,1,260,1,3,6,0,0,1,1,0,2022,68,Rural,139400
1244,11988,6,1,336,1,3,6,0,0,1,1,1,2022,65,Rural,150000
1144,9100,5,1,336,1,3,6,0,0,1,1,1,2022,62,Rural,120000
1721,9736,6,2,464,1,4,8,0,0,1,1,1,2022,65,Rural,174850
922,9770,5,1,308,1,2,5,0,0,1,1,0,2022,65,Rural,116000
1048,10152,5,1,286,1,3,6,0,0,1,1,0,2022,66,Rural,135000
1657,12155,6,2,484,2,3,7,0,0,1,1,1,2022,52,Rural,163500
1411,12198,5,1,310,1,3,7,0,0,1,1,1,2022,67,Rural,130000
1216,10050,5,1,336,1,3,5,0,0,1,1,0,2022,67,Rural,129500
1154,11556,5,1,336,1,3,6,0,0,1,1,0,2022,69,Rural,142000
1560,8078,5,2,484,2,4,8,0,0,1,1,0,2022,64,Rural,128600
948,10950,6,2,410,1,2,5,0,0,1,1,0,2022,70,Rural,125000
1040,7942,6,1,293,1,3,6,0,0,0,1,0,2022,69,Rural,136000
1008,8923,5,1,240,1,2,6,0,0,1,1,0,2022,69,Rural,134500
925,8540,5,1,252,1,3,5,0,0,1,1,0,2022,66,Rural,127000
1360,7134,5,2,572,1,3,6,0,0,0,1,1,2022,67,Rural,130000
1540,7150,4,1,352,1,4,7,0,0,0,1,0,2022,67,Rural,115000
925,8400,5,1,390,1,3,5,0,0,1,1,1,2022,67,Rural,116900
928,13300,5,1,252,1,2,4,0,0,1,1,0,2022,66,Rural,132000
1647,9532,4,1,280,1,3,6,0,0,1,1,1,2022,69,Rural,153000
924,15783,5,1,420,1,2,6,0,0,1,1,0,2022,70,Rural,112500
1544,14190,4,0,0,2,3,7,0,0,1,0,0,2022,132,Rural,138000
893,9600,5,2,576,1,2,4,0,0,1,1,0,2022,73,Rural,135000
1728,12099,5,1,371,1,3,7,0,0,1,1,1,2022,69,Rural,156000
3086,21281,5,3,1200,3,4,9,0,0,1,1,0,2022,87,Rural,301600
1034,10134,5,1,240,1,2,5,0,0,1,1,0,2022,82,Rural,109000
882,5500,4,0,0,1,1,4,0,0,0,0,0,2022,66,Rural,103200
1281,10284,4,2,580,2,1,6,0,0,1,1,0,2022,97,Rural,128500
968,10800,4,1,216,2,4,5,0,0,1,1,0,2022,95,Rural,64500
1534,10800,5,0,0,1,3,6,0,0,1,0,0,2022,127,Rural,148000
691,5400,5,1,216,1,2,4,0,0,0,1,0,2022,102,Rural,86000
1651,10090,7,1,276,2,4,6,0,0,1,1,1,2022,59,Rural,172000
888,8700,5,1,240,1,3,5,0,0,1,1,0,2022,61,Rural,120000
952,8300,6,1,288,1,3,5,0,0,1,1,0,2022,54,Rural,128500
2080,11606,5,2,504,1,5,9,0,0,1,1,1,2022,53,Rural,135000
924,8064,5,2,576,1,3,6,0,0,1,1,1,2022,73,Rural,122900
1082,11664,6,1,240,1,2,5,0,0,1,1,1,2022,74,Rural,119200
1846,10496,6,1,315,2,3,7,0,0,1,1,1,2022,73,Rural,143000
988,7200,5,1,276,1,3,6,0,0,0,1,0,2022,72,Rural,119000
1238,7200,5,1,357,1,3,6,0,0,0,1,1,2022,72,Rural,102000
864,7200,5,2,720,1,3,5,0,0,0,1,0,2022,72,Rural,129000
1134,7000,5,1,254,1,2,6,0,0,0,1,0,2022,62,Rural,135000
1040,7500,5,1,286,1,3,6,0,0,0,1,0,2022,63,Rural,152000
1170,7315,5,1,338,1,3,6,0,0,0,1,1,2022,64,Rural,140000
1242,7903,5,1,324,1,3,6,0,0,0,1,0,2022,62,Rural,152000
1377,8000,5,1,351,1,3,6,0,0,0,1,1,2022,62,Rural,156500
1800,8000,5,0,0,2,6,10,0,0,0,0,0,2022,61,Rural,141000
925,7000,5,1,300,1,3,7,0,0,0,1,0,2022,61,Rural,99000
1851,9760,6,2,440,2,3,7,0,0,1,1,1,2022,58,Rural,187000
1812,7590,5,1,264,2,4,8,0,0,0,1,1,2022,60,Rural,169500
864,6600,5,1,294,1,2,5,0,0,0,1,0,2022,60,Rural,125500
936,6760,5,1,288,1,3,6,0,0,0,1,1,2022,60,Rural,130000
960,6978,5,2,576,1,2,5,0,1,0,1,0,2022,96,Urban,103000
1432,9600,5,2,360,2,2,7,1,1,1,1,0,2022,112,Urban,132000
1296,6000,6,2,576,1,3,6,1,1,0,1,0,2022,95,Urban,127500
1022,4480,5,1,184,1,2,4,1,1,0,1,1,2022,100,Urban,89500
936,7200,5,2,672,1,2,4,0,1,0,1,0,2022,42,Urban,140000
967,3153,5,1,180,1,2,5,0,1,0,1,1,2022,102,Urban,99900
1047,10800,4,1,273,1,2,6,1,1,1,1,0,2022,137,Urban,100000
1072,7200,5,2,379,1,2,5,1,1,0,1,1,2022,82,Urban,130000
1174,9000,5,2,576,1,2,6,1,1,1,1,1,2022,122,Urban,135000
1183,6000,3,1,308,1,2,6,1,1,0,1,0,2022,74,Urban,120000
1131,5925,4,2,672,1,2,7,1,1,0,1,0,2022,85,Urban,89471
1141,5925,4,1,252,1,3,6,1,1,0,1,0,2022,122,Urban,85000
960,6000,4,1,308,1,2,5,0,1,0,1,0,2022,102,Urban,108500
1798,9639,4,2,342,2,4,7,1,1,1,1,0,2022,122,Urban,137000
866,3880,5,0,0,1,2,4,0,1,0,0,0,2022,77,Urban,110500
968,8520,5,2,480,1,2,5,0,1,1,1,0,2022,99,Urban,100000
1772,10337,8,2,816,2,3,7,1,1,1,1,0,2022,112,Urban,184900
1642,9863,6,1,374,1,4,9,1,1,1,1,1,2022,95,Urban,145000
1472,9600,5,1,250,1,3,6,1,1,1,1,0,2022,97,Urban,125000
1232,4571,5,2,480,1,3,6,1,1,0,1,0,2022,112,Urban,114000
2337,13600,5,2,560,2,5,10,1,1,1,1,0,2022,122,Urban,90000
1650,8398,6,2,468,2,3,6,1,1,1,1,0,2022,112,Urban,144100
2210,9900,6,1,205,2,5,8,1,1,1,1,0,2022,142,Urban,117500
1358,3600,5,1,336,1,3,6,1,1,0,1,1,2022,92,Urban,124500
2454,13500,7,2,576,2,3,8,1,1,1,1,1,2022,143,Urban,185000
2291,7200,6,2,506,2,4,9,1,1,0,1,1,2022,112,Urban,133900
1616,5400,6,1,216,2,3,5,1,1,0,1,0,2022,96,Urban,152000
1559,8100,5,2,812,1,2,5,1,1,1,1,0,2022,74,Urban,153500
2554,10800,7,2,704,1,3,8,1,1,1,1,0,2022,132,Urban,159500
1248,9439,5,1,160,1,2,6,1,1,1,1,0,2022,92,Urban,87000
968,8626,4,1,331,1,2,5,0,1,1,1,0,2022,66,Urban,104500
1382,11800,4,1,384,2,1,6,1,1,1,1,1,2022,73,Urban,110000
1060,6854,5,1,308,1,1,6,0,0,0,1,1,2022,97,Rural,136500
1435,8674,5,1,308,1,3,6,1,1,1,1,0,2022,72,Urban,128250
1167,8731,5,2,495,1,3,6,0,0,1,1,1,2022,102,Rural,144000
1635,8737,6,2,440,1,3,6,0,0,1,1,1,2022,99,Rural,210000
1274,6125,5,1,224,2,3,6,1,1,0,1,0,2022,83,Urban,135000
1232,6000,6,1,217,1,3,6,1,1,0,1,1,2022,83,Urban,128000
1218,6000,6,2,440,1,3,6,1,1,0,1,1,2022,81,Urban,131000
884,6120,5,1,240,1,2,5,0,1,0,1,0,2022,83,Urban,113000
1409,6240,6,2,528,1,3,6,1,1,0,1,1,2022,84,Urban,126000
1322,6240,5,1,280,1,4,7,1,1,0,1,0,2022,83,Urban,132000
1426,6240,5,1,230,1,3,6,1,1,0,1,1,2022,92,Urban,131750
1281,6120,5,2,379,1,2,6,1,1,0,1,0,2022,96,Urban,132500
1513,6120,5,1,180,1,4,8,1,1,0,1,0,2022,102,Urban,137500
854,6120,7,2,576,1,2,5,0,1,0,1,0,2022,93,Urban,132000
1367,6240,6,1,560,1,3,6,1,1,0,1,1,2022,91,Urban,127500
986,6180,6,1,180,1,2,5,0,1,0,1,1,2022,96,Urban,102000
2264,7755,6,1,408,2,4,8,1,1,0,1,0,2022,104,Urban,200000
1824,13515,6,2,520,1,3,8,0,0,1,1,1,2022,103,Rural,180500
1376,8850,6,2,576,1,3,7,0,0,1,1,0,2022,102,Rural,165000
1316,8550,5,2,576,1,4,7,0,0,1,1,0,2022,96,Rural,90000
1396,8730,6,1,384,1,3,7,0,0,1,1,0,2022,107,Rural,153575
1344,5700,7,2,456,1,3,6,1,1,0,1,1,2022,93,Urban,140000
2526,8520,6,1,216,2,5,10,1,1,1,1,1,2022,106,Urban,136000
1173,5680,5,1,240,2,3,7,1,1,0,1,0,2022,121,Urban,113000
1214,5680,5,1,216,1,2,6,1,1,0,1,0,2022,121,Urban,117000
1818,7758,7,1,240,1,4,7,1,1,0,1,1,2022,91,Urban,169500
1108,7449,7,1,280,1,3,6,1,1,0,1,1,2022,92,Urban,139400
2294,13200,6,2,658,3,5,9,1,1,1,1,1,2022,59,Urban,202500
1355,6882,6,0,0,1,3,7,1,1,0,0,0,2022,108,Urban,127000
1375,9000,6,1,544,1,3,6,1,1,1,1,1,2022,85,Urban,141000
1952,9780,7,1,299,1,4,8,1,1,1,1,1,2022,72,Urban,212300
2180,10320,6,2,720,1,3,7,1,1,1,1,1,2022,107,Urban,161000
1315,4330,4,2,436,2,3,5,1,1,0,1,0,2022,64,Urban,99500
1111,7200,5,1,288,1,3,6,1,1,0,1,0,2022,102,Urban,101000
1196,4800,4,2,440,1,2,5,1,1,0,1,0,2022,106,Urban,109900
1382,12358,5,2,660,1,2,7,1,1,1,1,0,2022,81,Urban,128500
1889,10120,7,1,308,1,4,9,1,1,1,1,1,2022,112,Urban,122000
840,4388,5,0,0,1,3,5,0,1,0,0,1,2022,92,Urban,87000
1484,10320,4,1,264,2,3,6,1,1,1,1,0,2022,112,Urban,50000
2267,12888,7,2,498,1,3,7,0,0,1,1,1,2022,85,Rural,219000
3086,18030,5,0,0,3,3,12,0,0,1,0,1,2022,76,Rural,200500
1134,8160,5,1,240,1,3,7,0,0,1,1,0,2022,82,Rural,126000
1282,4484,5,1,240,1,2,4,0,0,0,1,0,2022,80,Rural,108500
999,11235,5,1,308,1,3,6,0,0,1,1,0,2022,59,Rural,130000
1452,11235,5,2,572,1,2,6,0,0,1,1,1,2022,58,Rural,158450
1005,14299,4,2,440,1,3,5,0,0,1,1,0,2022,58,Rural,115400
1029,7943,4,1,261,1,3,5,0,0,0,1,0,2022,61,Rural,118500
1020,14149,5,2,528,2,3,5,0,0,1,1,1,2022,58,Rural,165000
1040,11677,5,1,264,1,3,6,0,0,1,1,0,2022,56,Rural,123000
913,8400,6,1,240,1,3,6,0,0,1,1,0,2022,56,Rural,129000
894,7094,5,1,384,1,3,5,0,0,0,1,0,2022,56,Rural,125000
948,8978,5,1,300,1,3,6,0,0,1,1,0,2022,54,Rural,108000
868,8425,5,2,576,1,2,6,0,0,1,1,0,2022,51,Rural,119900
897,8665,5,1,264,1,3,5,0,0,1,1,0,2022,54,Rural,115000
943,8398,5,2,528,1,2,5,0,0,1,1,0,2022,55,Rural,134500
955,7742,5,1,386,1,3,6,0,0,0,1,0,2022,56,Rural,127000
894,8724,5,2,450,1,3,5,0,0,1,1,1,2022,54,Rural,129000
1285,8197,6,2,528,1,3,7,0,0,1,1,1,2022,45,Rural,143500
912,8169,5,1,315,1,3,6,0,0,1,1,0,2022,56,Rural,129000
1375,14175,5,1,323,1,3,6,0,0,1,1,1,2022,66,Rural,187000
2654,16779,5,2,638,3,4,11,0,0,1,1,1,2022,102,Rural,158000
1416,25339,5,2,576,2,3,7,0,0,1,1,0,2022,104,Rural,112000
1302,6960,7,1,224,1,2,6,0,0,0,1,1,2022,82,Rural,165250
1299,11375,6,2,494,1,3,6,0,0,1,1,1,2022,68,Rural,150000
1176,13770,5,1,303,1,3,6,0,0,1,1,1,2022,64,Rural,137000
998,9000,4,2,460,1,3,5,0,0,1,1,0,2022,77,Rural,89500
1824,115149,7,2,739,2,2,5,0,0,1,1,1,2022,51,Rural,302000
1522,11075,6,2,552,2,3,7,0,0,1,1,1,2022,38,Rural,182000
2060,10029,6,2,521,2,4,8,0,0,1,1,1,2022,34,Rural,211000
1325,17541,5,2,576,2,3,6,0,0,1,1,1,2022,74,Rural,216000
1630,22692,5,2,649,2,3,6,0,0,1,1,1,2022,69,Rural,130000
1242,17808,4,1,336,1,2,4,0,0,1,1,0,2022,76,Rural,109900
2422,12671,6,2,527,3,4,6,0,0,1,1,1,2022,68,Rural,255000
2158,12615,6,2,576,2,4,7,0,0,1,1,1,2022,72,Rural,243000
1626,10512,6,1,332,1,3,6,0,0,1,1,0,2022,68,Rural,154000
864,5400,5,1,399,1,3,6,0,0,0,1,0,2022,64,Rural,118000
943,11515,4,1,308,1,3,5,0,0,1,1,0,2022,64,Rural,80000
1440,7711,4,0,0,2,4,8,0,0,0,0,0,2022,45,Rural,150000
605,9098,4,0,0,1,2,5,0,0,1,0,0,2022,102,Rural,86000
1038,3869,5,1,264,2,2,5,0,0,0,1,0,2022,38,Rural,130000
1342,9280,5,1,256,1,4,7,0,0,1,1,0,2022,71,Rural,125000
1480,11100,5,1,253,1,4,7,0,0,1,1,1,2022,71,Rural,136500
1362,7550,4,1,280,2,4,7,0,0,0,1,0,2022,102,Rural,96000
1340,9060,5,1,252,1,3,7,0,0,1,1,1,2022,65,Rural,120000
1822,23920,6,2,515,2,4,7,0,0,1,1,1,2022,38,Rural,228500
1442,10357,7,2,719,2,3,6,0,0,1,1,1,2022,32,Rural,179900
